op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,e2e_latency,fw_latency,bwall_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_module,decoder.block.3.layer.2.mlp.experts.expert_2.act,{decoder_block_3_layer_2_mlp_experts_expert_2_wi: None},"(decoder_block_3_layer_2_mlp_experts_expert_2_wi,)",{},{decoder_block_3_layer_2_mlp_experts_expert_2_dropout: None},,decoder_block_3_layer_2_mlp_experts_expert_2_wi,decoder_block_3_layer_2_mlp_experts_expert_2_dropout,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2', ('decoder.block.3.layer.2.mlp.experts.expert_2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2.act', ('decoder.block.3.layer.2.mlp.experts.expert_2.act', <class 'torch.nn.modules.activation.ReLU'>))])}","[[64, 3072]]",[True],True,0.0358400009572505,0.0358400009572505,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_2_act
call_module,decoder.block.3.layer.2.mlp.experts.expert_2.dropout,{decoder_block_3_layer_2_mlp_experts_expert_2_act: None},"(decoder_block_3_layer_2_mlp_experts_expert_2_act,)",{},{decoder_block_3_layer_2_mlp_experts_expert_2_wo: None},,decoder_block_3_layer_2_mlp_experts_expert_2_act,decoder_block_3_layer_2_mlp_experts_expert_2_wo_weight,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2', ('decoder.block.3.layer.2.mlp.experts.expert_2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2.dropout', ('decoder.block.3.layer.2.mlp.experts.expert_2.dropout', <class 'torch.nn.modules.dropout.Dropout'>))])}","[[64, 3072]]",[True],True,0.019455999135971,0.019455999135971,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_2_dropout
get_attr,decoder.block.3.layer.2.mlp.experts.expert_2.wo.weight,{},(),{},{},,decoder_block_3_layer_2_mlp_experts_expert_2_dropout,decoder_block_3_layer_2_mlp_experts_expert_2_wo,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2', ('decoder.block.3.layer.2.mlp.experts.expert_2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>))])}",[],[],True,0.0,0.0,0.0,0,0.0,"(768, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_2_wo_weight
call_module,decoder.block.3.layer.2.mlp.experts.expert_2.wo,{decoder_block_3_layer_2_mlp_experts_expert_2_dropout: None},"(decoder_block_3_layer_2_mlp_experts_expert_2_dropout,)",{},{to_90: None},,decoder_block_3_layer_2_mlp_experts_expert_2_wo_weight,getattr_197,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2', ('decoder.block.3.layer.2.mlp.experts.expert_2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2.wo', ('decoder.block.3.layer.2.mlp.experts.expert_2.wo', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 3072]]",[True],True,0.0593920014798641,0.0593920014798641,0.0,0,0.0,"(64, 768)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_2_wo
call_function,<built-in function getattr>,{clone_7: None},"(clone_7, 'dtype')",{},{to_90: None},,decoder_block_3_layer_2_mlp_experts_expert_2_wo,to_90,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,getattr_197
call_method,to,"{decoder_block_3_layer_2_mlp_experts_expert_2_wo: None, getattr_197: None}","(decoder_block_3_layer_2_mlp_experts_expert_2_wo, getattr_197)",{},{getitem_273: None},,getattr_197,getitem_273,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.0133119998499751,0.0133119998499751,0.0,0,0.0,"(64, 768)",torch.float32,to_90
call_function,<built-in function getitem>,"{to_90: None, count_nonzero_30: None}","(to_90, (slice(None, count_nonzero_30, None), slice(None, None, None)))",{},{setitem_61: None},,to_90,setitem_61,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.041152000427246,0.041152000427246,0.0,0,0.0,"(0, 768)",torch.float32,getitem_273
call_function,<built-in function setitem>,"{clone_7: None, bool_31: None, getitem_273: None}","(clone_7, bool_31, getitem_273)",{},{},,getitem_273,getitem_274,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512], [0, 768]]","[True, True, True]",True,0.0839679986238479,0.0839679986238479,0.0,0,0.0,"(1,)",,setitem_61
call_function,<built-in function getitem>,{mul_123: None},"(mul_123, (slice(None, None, None), slice(None, None, None), 3))",{},{bool_32: None},,setitem_61,bool_32,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 4]]",[True],False,0.0235520005226135,0.0235520005226135,0.0,0,0.0,"(1, 512)",torch.int64,getitem_274
call_method,bool,{getitem_274: None},"(getitem_274,)",{},"{count_nonzero_31: None, getitem_278: None, setitem_63: None}",,getitem_274,count_nonzero_31,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[False],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(1, 512)",torch.bool,bool_32
call_function,<built-in method count_nonzero of type object at 0x7fb1e8ae7760>,{bool_32: None},"(bool_32,)",{},"{setitem_62: None, getitem_279: None}",,bool_32,size_61,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[True],True,0.054271999746561,0.054271999746561,0.0,0,0.0,"(1,)",torch.int64,count_nonzero_31
call_method,size,{mul_122: None},"(mul_122,)",{},"{getitem_275: None, getitem_276: None, getitem_277: None}",,count_nonzero_31,getitem_275,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,size_61
call_function,<built-in function getitem>,{size_61: None},"(size_61, 0)",{},{mul_127: None},,size_61,getitem_276,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_275
call_function,<built-in function getitem>,{size_61: None},"(size_61, 1)",{},{},,getitem_275,getitem_277,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_276
call_function,<built-in function getitem>,{size_61: None},"(size_61, 2)",{},{zeros_40: None},,getitem_276,mul_127,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_277
call_function,<built-in function mul>,{getitem_275: None},"(getitem_275, 64)",{},{zeros_40: None},,getitem_277,getattr_198,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,mul_127
call_function,<built-in function getattr>,{mul_122: None},"(mul_122, 'dtype')",{},{zeros_40: None},,mul_127,getattr_199,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.0122560001909732,0.0122560001909732,0.0,0,0.0,"(1,)",,getattr_198
