op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
call_function,<built-in function gelu>,{bert_encoder_layer_11_intermediate_dense: None},"(bert_encoder_layer_11_intermediate_dense,)",{},{bert_encoder_layer_11_output_dense: None},,bert_encoder_layer_11_intermediate_dense,bert_encoder_layer_11_output_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.11', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.11.intermediate', <class 'transformers.models.bert.modeling_bert.BertIntermediate'>), ('bert.encoder.layer.11.intermediate.intermediate_act_fn', <class 'transformers.activations.GELUActivation'>)])}","[[16, 512, 4096]]",[True],True,"(16, 512, 4096)",torch.float32,gelu_11
call_module,bert.encoder.layer.11.output.dense,{gelu_11: None},"(gelu_11,)",{},{bert_encoder_layer_11_output_dropout: None},,gelu_11,bert_encoder_layer_11_output_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.11', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.11.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.11.output.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 4096]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_11_output_dense
call_module,bert.encoder.layer.11.output.dropout,{bert_encoder_layer_11_output_dense: None},"(bert_encoder_layer_11_output_dense,)",{},{add_87: None},,bert_encoder_layer_11_output_dense,add_87,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.11', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.11.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.11.output.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_11_output_dropout
call_function,<built-in function add>,"{bert_encoder_layer_11_output_dropout: None, bert_encoder_layer_11_attention_output_layer_norm: None}","(bert_encoder_layer_11_output_dropout, bert_encoder_layer_11_attention_output_layer_norm)",{},{bert_encoder_layer_11_output_layer_norm: None},,bert_encoder_layer_11_output_dropout,bert_encoder_layer_11_output_layer_norm,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.11', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.11.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>)])}","[[16, 512, 1024], [16, 512, 1024]]","[True, True]",True,"(16, 512, 1024)",torch.float32,add_87
call_module,bert.encoder.layer.11.output.LayerNorm,{add_87: None},"(add_87,)",{},"{bert_encoder_layer_12_attention_self_query: None, bert_encoder_layer_12_attention_self_key: None, bert_encoder_layer_12_attention_self_value: None, add_93: None}",,add_87,bert_encoder_layer_12_attention_self_query,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.11', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.11.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.11.output.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_11_output_layer_norm
call_module,bert.encoder.layer.12.attention.self.query,{bert_encoder_layer_11_output_layer_norm: None},"(bert_encoder_layer_11_output_layer_norm,)",{},"{size_52: None, view_50: None}",,bert_encoder_layer_11_output_layer_norm,bert_encoder_layer_12_attention_self_key,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.12.attention.self.query', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_12_attention_self_query
call_module,bert.encoder.layer.12.attention.self.key,{bert_encoder_layer_11_output_layer_norm: None},"(bert_encoder_layer_11_output_layer_norm,)",{},"{size_50: None, view_48: None}",,bert_encoder_layer_12_attention_self_query,size_50,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.12.attention.self.key', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_12_attention_self_key
call_method,size,{bert_encoder_layer_12_attention_self_key: None},"(bert_encoder_layer_12_attention_self_key,)",{},{getitem_54: None},,bert_encoder_layer_12_attention_self_key,getitem_54,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_50
call_function,<built-in function getitem>,{size_50: None},"(size_50, slice(None, -1, None))",{},{add_88: None},,size_50,add_88,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_54
call_function,<built-in function add>,{getitem_54: None},"(getitem_54, (16, 64))",{},{view_48: None},,getitem_54,view_48,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_88
call_method,view,"{bert_encoder_layer_12_attention_self_key: None, add_88: None}","(bert_encoder_layer_12_attention_self_key, add_88)",{},{permute_48: None},,add_88,permute_48,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_48
call_method,permute,{view_48: None},"(view_48, 0, 2, 1, 3)",{},{transpose_12: None},,view_48,bert_encoder_layer_12_attention_self_value,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_48
call_module,bert.encoder.layer.12.attention.self.value,{bert_encoder_layer_11_output_layer_norm: None},"(bert_encoder_layer_11_output_layer_norm,)",{},"{size_51: None, view_49: None}",,permute_48,size_51,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.12.attention.self.value', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_12_attention_self_value
call_method,size,{bert_encoder_layer_12_attention_self_value: None},"(bert_encoder_layer_12_attention_self_value,)",{},{getitem_55: None},,bert_encoder_layer_12_attention_self_value,getitem_55,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_51
call_function,<built-in function getitem>,{size_51: None},"(size_51, slice(None, -1, None))",{},{add_89: None},,size_51,add_89,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_55
call_function,<built-in function add>,{getitem_55: None},"(getitem_55, (16, 64))",{},{view_49: None},,getitem_55,view_49,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_89
call_method,view,"{bert_encoder_layer_12_attention_self_value: None, add_89: None}","(bert_encoder_layer_12_attention_self_value, add_89)",{},{permute_49: None},,add_89,permute_49,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_49
call_method,permute,{view_49: None},"(view_49, 0, 2, 1, 3)",{},{matmul_25: None},,view_49,size_52,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_49
call_method,size,{bert_encoder_layer_12_attention_self_query: None},"(bert_encoder_layer_12_attention_self_query,)",{},{getitem_56: None},,permute_49,getitem_56,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_52
call_function,<built-in function getitem>,{size_52: None},"(size_52, slice(None, -1, None))",{},{add_90: None},,size_52,add_90,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_56
call_function,<built-in function add>,{getitem_56: None},"(getitem_56, (16, 64))",{},{view_50: None},,getitem_56,view_50,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_90
call_method,view,"{bert_encoder_layer_12_attention_self_query: None, add_90: None}","(bert_encoder_layer_12_attention_self_query, add_90)",{},{permute_50: None},,add_90,permute_50,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.12', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.12.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.12.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_50
