op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
call_function,<built-in method addmm of type object at 0x7f703d574d60>,"{transformer_h_15_mlp_c_fc_bias: None, view_189: None, transformer_h_15_mlp_c_fc_weight: None}","(transformer_h_15_mlp_c_fc_bias, view_189, transformer_h_15_mlp_c_fc_weight)",{},{view_190: None},,transformer_h_15_mlp_c_fc_weight,view_190,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_fc', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[5120], [8192, 1280], [1280, 5120]]","[True, True, True]",True,"(8192, 5120)",torch.float32,addmm_62
call_method,view,"{addmm_62: None, add_191: None}","(addmm_62, add_191)",{},"{mul_60: None, pow_32: None, add_192: None}",,addmm_62,mul_60,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_fc', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8192, 5120], [1]]","[True, True]",True,"(8, 1024, 5120)",torch.float32,view_190
call_function,<built-in function mul>,{view_190: None},"(0.5, view_190)",{},{mul_63: None},,view_190,pow_32,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120]]",[True],True,"(8, 1024, 5120)",torch.float32,mul_60
call_function,<built-in method pow of type object at 0x7f703d574d60>,{view_190: None},"(view_190, 3.0)",{},{mul_61: None},,mul_60,mul_61,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120]]",[True],True,"(8, 1024, 5120)",torch.float32,pow_32
call_function,<built-in function mul>,{pow_32: None},"(0.044715, pow_32)",{},{add_192: None},,pow_32,add_192,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120]]",[True],True,"(8, 1024, 5120)",torch.float32,mul_61
call_function,<built-in function add>,"{view_190: None, mul_61: None}","(view_190, mul_61)",{},{mul_62: None},,mul_61,mul_62,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120], [8, 1024, 5120]]","[True, True]",True,"(8, 1024, 5120)",torch.float32,add_192
call_function,<built-in function mul>,{add_192: None},"(0.7978845608028654, add_192)",{},{tanh_15: None},,add_192,tanh_15,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120]]",[True],True,"(8, 1024, 5120)",torch.float32,mul_62
call_function,<built-in method tanh of type object at 0x7f703d574d60>,{mul_62: None},"(mul_62,)",{},{add_193: None},,mul_62,add_193,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120]]",[True],True,"(8, 1024, 5120)",torch.float32,tanh_15
call_function,<built-in function add>,{tanh_15: None},"(1.0, tanh_15)",{},{mul_63: None},,tanh_15,mul_63,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120]]",[True],True,"(8, 1024, 5120)",torch.float32,add_193
call_function,<built-in function mul>,"{mul_60: None, add_193: None}","(mul_60, add_193)",{},"{size_241: None, size_242: None, view_191: None}",,add_193,size_241,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.act', <class 'transformers.activations.NewGELUActivation'>)])}","[[8, 1024, 5120], [8, 1024, 5120]]","[True, True]",True,"(8, 1024, 5120)",torch.float32,mul_63
call_method,size,{mul_63: None},"(mul_63,)",{},{getitem_195: None},,mul_63,getitem_195,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 5120]]",[True],True,"(1,)",,size_241
call_function,<built-in function getitem>,{size_241: None},"(size_241, slice(None, -1, None))",{},{add_194: None},,size_241,add_194,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}",[[1]],[True],True,"(1,)",,getitem_195
call_function,<built-in function add>,{getitem_195: None},"(getitem_195, (1280,))",{},{view_192: None},,getitem_195,transformer_h_15_mlp_c_proj_bias,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}",[[1]],[True],True,"(1,)",,add_194
get_attr,transformer.h.15.mlp.c_proj.bias,{},(),{},{addmm_63: None},,add_194,size_242,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}",[],[],True,"(1280,)",torch.float32,transformer_h_15_mlp_c_proj_bias
call_method,size,{mul_63: None},"(mul_63, -1)",{},{view_191: None},,transformer_h_15_mlp_c_proj_bias,view_191,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 5120]]",[True],True,"(1,)",,size_242
call_method,view,"{mul_63: None, size_242: None}","(mul_63, -1, size_242)",{},{addmm_63: None},,size_242,transformer_h_15_mlp_c_proj_weight,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 5120], [1]]","[True, True]",True,"(8192, 5120)",torch.float32,view_191
get_attr,transformer.h.15.mlp.c_proj.weight,{},(),{},{addmm_63: None},,view_191,addmm_63,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}",[],[],True,"(5120, 1280)",torch.float32,transformer_h_15_mlp_c_proj_weight
call_function,<built-in method addmm of type object at 0x7f703d574d60>,"{transformer_h_15_mlp_c_proj_bias: None, view_191: None, transformer_h_15_mlp_c_proj_weight: None}","(transformer_h_15_mlp_c_proj_bias, view_191, transformer_h_15_mlp_c_proj_weight)",{},{view_192: None},,transformer_h_15_mlp_c_proj_weight,view_192,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[1280], [8192, 5120], [5120, 1280]]","[True, True, True]",True,"(8192, 1280)",torch.float32,addmm_63
call_method,view,"{addmm_63: None, add_194: None}","(addmm_63, add_194)",{},{transformer_h_15_mlp_dropout: None},,addmm_63,transformer_h_15_mlp_dropout,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.c_proj', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8192, 1280], [1]]","[True, True]",True,"(8, 1024, 1280)",torch.float32,view_192
call_module,transformer.h.15.mlp.dropout,{view_192: None},"(view_192,)",{},{add_195: None},,view_192,add_195,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.15.mlp', <class 'transformers.models.gpt2.modeling_gpt2.GPT2MLP'>), ('transformer.h.15.mlp.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[8, 1024, 1280]]",[True],True,"(8, 1024, 1280)",torch.float32,transformer_h_15_mlp_dropout
call_function,<built-in function add>,"{add_190: None, transformer_h_15_mlp_dropout: None}","(add_190, transformer_h_15_mlp_dropout)",{},"{transformer_h_16_ln_1: None, add_202: None}",,transformer_h_15_mlp_dropout,transformer_h_16_ln_1,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.15', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>)])}","[[8, 1024, 1280], [8, 1024, 1280]]","[True, True]",True,"(8, 1024, 1280)",torch.float32,add_195
call_module,transformer.h.16.ln_1,{add_195: None},"(add_195,)",{},"{size_243: None, size_244: None, view_193: None}",,add_195,size_243,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.ln_1', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[8, 1024, 1280]]",[True],True,"(8, 1024, 1280)",torch.float32,transformer_h_16_ln_1
call_method,size,{transformer_h_16_ln_1: None},"(transformer_h_16_ln_1,)",{},{getitem_196: None},,transformer_h_16_ln_1,getitem_196,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 1280]]",[True],True,"(1,)",,size_243
call_function,<built-in function getitem>,{size_243: None},"(size_243, slice(None, -1, None))",{},{add_196: None},,size_243,add_196,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}",[[1]],[True],True,"(1,)",,getitem_196
call_function,<built-in function add>,{getitem_196: None},"(getitem_196, (3840,))",{},{view_194: None},,getitem_196,transformer_h_16_attn_c_attn_bias,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}",[[1]],[True],True,"(1,)",,add_196
get_attr,transformer.h.16.attn.c_attn.bias,{},(),{},{addmm_64: None},,add_196,size_244,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}",[],[],True,"(3840,)",torch.float32,transformer_h_16_attn_c_attn_bias
call_method,size,{transformer_h_16_ln_1: None},"(transformer_h_16_ln_1, -1)",{},{view_193: None},,transformer_h_16_attn_c_attn_bias,view_193,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 1280]]",[True],True,"(1,)",,size_244
call_method,view,"{transformer_h_16_ln_1: None, size_244: None}","(transformer_h_16_ln_1, -1, size_244)",{},{addmm_64: None},,size_244,transformer_h_16_attn_c_attn_weight,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 1280], [1]]","[True, True]",True,"(8192, 1280)",torch.float32,view_193
get_attr,transformer.h.16.attn.c_attn.weight,{},(),{},{addmm_64: None},,view_193,addmm_64,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}",[],[],True,"(1280, 3840)",torch.float32,transformer_h_16_attn_c_attn_weight
call_function,<built-in method addmm of type object at 0x7f703d574d60>,"{transformer_h_16_attn_c_attn_bias: None, view_193: None, transformer_h_16_attn_c_attn_weight: None}","(transformer_h_16_attn_c_attn_bias, view_193, transformer_h_16_attn_c_attn_weight)",{},{view_194: None},,transformer_h_16_attn_c_attn_weight,view_194,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[3840], [8192, 1280], [1280, 3840]]","[True, True, True]",True,"(8192, 3840)",torch.float32,addmm_64
call_method,view,"{addmm_64: None, add_196: None}","(addmm_64, add_196)",{},{split_16: None},,addmm_64,split_16,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.16.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8192, 3840], [1]]","[True, True]",True,"(8, 1024, 3840)",torch.float32,view_194
call_method,split,{view_194: None},"(view_194, 1280)",{'dim': 2},"{getitem_197: None, getitem_198: None, getitem_199: None}",,view_194,getitem_197,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 3840]]",[True],True,"(1,)",,split_16
call_function,<built-in function getitem>,{split_16: None},"(split_16, 0)",{},"{size_245: None, view_195: None}",,split_16,getitem_198,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.16', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.16.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],False,"(8, 1024, 1280)",torch.float32,getitem_197
